code,iso,country,region,EPI.new,HLT.new,AIR.new,HAD.new,PMD.new,OZD.new,NOE.new,SOE.new,COE.new,VOE.new,H2O.new,USD.new,UWD.new,HMT.new,PBD.new,WMG.new,MSW.new,REC.new,OCP.new,ECO.new,BDH.new,TBN.new,TBG.new,MPA.new,PAR.new,SHI.new,SPI.new,BHV.new,ECS.new,TCL.new,GRL.new,WTL.new,FSH.new,FSS.new,RMS.new,FTD.new,ACD.new,SDA.new,NXA.new,AGR.new,SPU.new,SNM.new,WRS.new,WWT.new,PCC.new,CCH.new,CDA.new,CHA.new,FGA.new,NDA.new,BCA.new,GHN.new,LCB.new,GIB.new,GHP.new,EPI.rgn.mean,EPI.rgn.rank,HLT.rgn.mean,HLT.rgn.rank,AIR.rgn.mean,AIR.rgn.rank,HAD.rgn.mean,HAD.rgn.rank,PMD.rgn.mean,PMD.rgn.rank,OZD.rgn.mean,OZD.rgn.rank,NOE.rgn.mean,NOE.rgn.rank,SOE.rgn.mean,SOE.rgn.rank,COE.rgn.mean,COE.rgn.rank,VOE.rgn.mean,VOE.rgn.rank,H2O.rgn.mean,H2O.rgn.rank,USD.rgn.mean,USD.rgn.rank,UWD.rgn.mean,UWD.rgn.rank,HMT.rgn.mean,HMT.rgn.rank,PBD.rgn.mean,PBD.rgn.rank,WMG.rgn.mean,WMG.rgn.rank,MSW.rgn.mean,MSW.rgn.rank,REC.rgn.mean,REC.rgn.rank,OCP.rgn.mean,OCP.rgn.rank,ECO.rgn.mean,ECO.rgn.rank,BDH.rgn.mean,BDH.rgn.rank,TBN.rgn.mean,TBN.rgn.rank,TBG.rgn.mean,TBG.rgn.rank,MPA.rgn.mean,MPA.rgn.rank,PAR.rgn.mean,PAR.rgn.rank,SHI.rgn.mean,SHI.rgn.rank,SPI.rgn.mean,SPI.rgn.rank,BHV.rgn.mean,BHV.rgn.rank,ECS.rgn.mean,ECS.rgn.rank,TCL.rgn.mean,TCL.rgn.rank,GRL.rgn.mean,GRL.rgn.rank,WTL.rgn.mean,WTL.rgn.rank,FSH.rgn.mean,FSH.rgn.rank,FSS.rgn.mean,FSS.rgn.rank,RMS.rgn.mean,RMS.rgn.rank,FTD.rgn.mean,FTD.rgn.rank,ACD.rgn.mean,ACD.rgn.rank,SDA.rgn.mean,SDA.rgn.rank,NXA.rgn.mean,NXA.rgn.rank,AGR.rgn.mean,AGR.rgn.rank,SPU.rgn.mean,SPU.rgn.rank,SNM.rgn.mean,SNM.rgn.rank,WRS.rgn.mean,WRS.rgn.rank,WWT.rgn.mean,WWT.rgn.rank,PCC.rgn.mean,PCC.rgn.rank,CCH.rgn.mean,CCH.rgn.rank,CDA.rgn.mean,CDA.rgn.rank,CHA.rgn.mean,CHA.rgn.rank,FGA.rgn.mean,FGA.rgn.rank,NDA.rgn.mean,NDA.rgn.rank,BCA.rgn.mean,BCA.rgn.rank,GHN.rgn.mean,GHN.rgn.rank,LCB.rgn.mean,LCB.rgn.rank,GIB.rgn.mean,GIB.rgn.rank,GHP.rgn.mean,GHP.rgn.rank
634,QAT,Qatar,Greater Middle East,33,51.7,42.1,100,2.4,30.6,0.7,24.3,32.1,19.9,66.6,81,57,58.4,58.4,60.6,90.2,6,56,34.5,50.1,79.3,79.3,0,44.7,76.7,16.7,61.1,0,NA,NA,0,5.7,NA,5.7,NA,64.3,94.6,34,13.3,0,26.6,70,70,21.5,21.5,32.5,13.6,NA,0,26.1,13.1,NA,37.9,0,36.65625,10,43.35,3,38.6875,5,79.08125,1,10.90625,12,34.8625,13,7.7,11,15.98125,4,31.025,8,30.66875,14,56.2625,4,65.925,4,49.8375,3,41.00625,2,41.00625,2,39.1,3,56.15625,4,16.73125,16,26.87142857,1,39.4125,10,33.2875,3,39.63125,3,39.3875,3,18.5,14,15.93125,1,89.26666667,15,29.08125,13,52.93125,4,50.9125,16,40.96363636,15,74.45,14,67.44666667,15,19.52142857,14,36.47777778,16,15.17142857,14,11.13,14,65.7125,8,77.19375,7,54.2625,15,39.575,16,43.26,15,36.5125,12,38.94375,4,38.94375,4,30.08125,14,30.08125,14,34.78125,11,25.25,12,64.83333333,14,44.9125,16,60.71875,14,19.0125,11,39.15384615,16,38.9875,10,30.825,12
642,ROU,Romania,Eastern Europe,56,45.2,39.2,44.5,33.2,66.8,20.3,37.7,54.3,48.4,56,56.8,55.4,50.8,50.8,45.6,69.5,13,30.3,65.4,81.1,96.3,97.6,100,36.3,85,69.2,31.9,35,21,100,53.7,66.3,NA,100,22.9,95.9,100,91.9,53.8,41.8,65.7,25.7,25.7,51.3,51.3,61.4,52.6,54.6,80.9,100,31.2,63,82.4,44.5,53.23684211,9,53.29473684,13,45.18421053,12,55.41578947,12,38.01578947,12,52.82631579,4,24.04736842,12,36.66842105,10,55.74736842,12,48.15789474,7,67.57894737,17,74.24736842,19,63.12105263,17,64.57368421,14,64.57368421,14,51.01578947,12,67.92105263,12,23.22631579,16,41.28333333,11,55.68421053,4,69.38421053,9,84.58947368,14,86.59473684,14,64.68333333,1,40.76315789,13,80.44210526,11,69.56842105,12,37.26842105,17,27.95263158,5,17.05789474,9,54.69473684,1,66.52631579,11,23.55833333,1,34.37142857,13,25.25,1,11.41666667,2,92.86842105,12,92.81052632,1,92.93684211,14,46.86315789,8,40.61052632,10,53.09473684,4,42.75263158,13,42.75263158,13,50.47368421,11,50.47368421,11,54.46842105,5,55.95263158,11,60.53684211,15,67.19473684,3,94.80526316,1,40.11578947,15,53.62631579,5,58.85789474,1,33.30526316,3
643,RUS,Russia,Former Soviet States,37.5,50.6,48.8,63.4,39.6,59.6,12.3,31.8,54.5,57,55.5,55,55.8,71.3,71.3,27.7,41.1,5.3,23.1,39,44.4,60,63.2,0.9,26.6,89.6,57.8,69.6,18.7,11.2,34.8,47.8,13.7,17.3,10,NA,91.9,95.7,88,48.9,37.3,60.5,18.5,18.5,29.1,29.1,47.7,37.4,47.2,58.5,100,0,36.7,35,8.4,41.1,9,37.35,2,31.09166667,1,46.71666667,3,16.275,1,40.80833333,2,23.45833333,11,38.54166667,10,57.825,9,49.29166667,4,50.58333333,3,48.99166667,3,51.63333333,4,47.375,1,47.375,1,28.63333333,7,35.16666667,6,16.03333333,10,32.4,2,45.78333333,11,47.84166667,8,57.20833333,7,60.55,7,23.4,2,19.01666667,4,90.45,9,44.725,3,42.725,1,49.39166667,11,49.14166667,10,42.5,8,57.54545455,7,16.86666667,2,22.35,2,16.4,2,14.6,9,59.08333333,3,55.675,3,62.475,3,45.29166667,6,40.03333333,7,50.53333333,3,16.725,4,16.725,4,37.95,11,37.95,11,36.28333333,4,36.2,8,62.86666667,11,41.58333333,4,64.725,1,29.90833333,12,72.95833333,11,51.75,9,39.86666667,10
646,RWA,Rwanda,Sub-Saharan Africa,32.8,22.7,24.7,11.9,37.7,28.3,17.7,0,0,12.7,16.9,16.9,17,44.6,44.6,4.5,1,11.5,NA,37.7,47.6,51.4,54.6,NA,28.2,94.1,49,34.1,17.8,13.6,31,29.9,NA,NA,NA,NA,67.8,75.6,60,31.5,23.6,39.4,0,0,32.6,32.6,0,33.3,58.3,49,63.2,52.6,8.4,74.3,100,37.04565217,27,23.57608696,19,25.13478261,20,16.15652174,20,27.57173913,13,38.79347826,41,41.40217391,44,59.17391304,46,42.5,45,24.43913043,33,15.99347826,16,16.7,17,15.52608696,15,40.73478261,13,40.73478261,13,16.84565217,41,11.79782609,34,15.1326087,29,39.30333333,40,42.64347826,29,54.50217391,30,70.44565217,32,73.06956522,35,14.01,40,36.34347826,31,78.67045455,11,54.08181818,27,46.48478261,42,34.2826087,30,23.22857143,20,45.71777778,30,56.34318182,34,25.73,40,43.05833333,39,18.17666667,40,14.9952381,38,57.2826087,11,62.95652174,8,51.60652174,16,30.7326087,20,29.60243902,21,32.8826087,14,5.752173913,27,5.752173913,27,37.96521739,27,37.96521739,27,23.21521739,41,34.86956522,20,60,13,56.88043478,30,51.17173913,10,47.15434783,18,29.32790698,30,49.21521739,6,76.68043478,1
682,SAU,Saudi Arabia,Greater Middle East,37.9,42.4,32.8,75.7,0,31.1,14.9,6.4,51.3,42.5,59.3,71.8,51,34.9,34.9,60.3,91,18.8,40.4,47.7,29.3,28,28,20.7,15.1,97.5,31.3,58,100,100,NA,100,19.5,36.7,8.1,12,57.4,58.8,56.1,59.4,54.4,64.3,37.7,37.7,24.8,24.8,41.4,24.5,62.7,40.8,100,0.2,0,46.1,1.6,36.65625,7,43.35,9,38.6875,12,79.08125,12,10.90625,14,34.8625,12,7.7,5,15.98125,12,31.025,2,30.66875,3,56.2625,7,65.925,8,49.8375,6,41.00625,11,41.00625,11,39.1,4,56.15625,2,16.73125,5,26.87142857,3,39.4125,2,33.2875,7,39.63125,8,39.3875,10,18.5,3,15.93125,8,89.26666667,3,29.08125,6,52.93125,7,50.9125,1,40.96363636,1,74.45,15,67.44666667,1,19.52142857,7,36.47777778,5,15.17142857,11,11.13,4,65.7125,13,77.19375,11,54.2625,9,39.575,3,43.26,7,36.5125,1,38.94375,9,38.94375,9,30.08125,11,30.08125,11,34.78125,7,25.25,8,64.83333333,8,44.9125,9,60.71875,1,19.0125,15,39.15384615,10,38.9875,8,30.825,11
729,SDN,Sudan,Greater Middle East,27.6,17.6,15.6,19.8,4.4,32.8,39.8,66.2,56.2,22.9,22.4,22,22.6,6.7,6.7,28.1,37.8,8.9,27.8,34.5,37,11.6,12.7,100,13.1,95.1,11.8,47.3,41.2,43.6,45.8,22.3,16,16.3,15.7,NA,60.5,79.3,41.7,33.1,41.6,24.7,0,0,25.1,25.1,8.5,39.5,NA,54.3,52.5,20.9,100,50.1,67.3,36.65625,16,43.35,16,38.6875,16,79.08125,16,10.90625,9,34.8625,9,7.7,1,15.98125,1,31.025,1,30.66875,11,56.2625,16,65.925,16,49.8375,16,41.00625,16,41.00625,16,39.1,13,56.15625,13,16.73125,15,26.87142857,6,39.4125,10,33.2875,6,39.63125,13,39.3875,14,18.5,1,15.93125,11,89.26666667,6,29.08125,14,52.93125,11,50.9125,10,40.96363636,6,74.45,9,67.44666667,13,19.52142857,10,36.47777778,9,15.17142857,6,11.13,15,65.7125,9,77.19375,9,54.2625,14,39.575,11,43.26,8,36.5125,14,38.94375,16,38.94375,16,30.08125,10,30.08125,10,34.78125,15,25.25,3,64.83333333,15,44.9125,7,60.71875,9,19.0125,7,39.15384615,1,38.9875,5,30.825,1
686,SEN,Senegal,Sub-Saharan Africa,33.9,21.3,22.1,12.4,25.2,40.7,38.1,14.9,53.9,32.6,13.1,13.4,13,47,47,11.2,4.1,11.9,24.7,40.2,65.1,100,100,12.6,43.1,97,78,32.2,15.5,12.5,18.3,31.2,23.9,38.8,15.9,15.3,28,15.7,40.3,39.9,41.3,38.6,0.5,0.5,33.6,33.6,18.2,40.3,NA,54.6,55.1,37.6,39.6,60.7,83.1,37.04565217,26,23.57608696,24,25.13478261,29,16.15652174,19,27.57173913,25,38.79347826,15,41.40217391,25,59.17391304,44,42.5,13,24.43913043,7,15.99347826,26,16.7,26,15.52608696,26,40.73478261,10,40.73478261,10,16.84565217,29,11.79782609,21,15.1326087,27,39.30333333,24,42.64347826,25,54.50217391,17,70.44565217,1,73.06956522,1,14.01,6,36.34347826,15,78.67045455,3,54.08181818,10,46.48478261,44,34.2826087,37,23.22857143,23,45.71777778,41,56.34318182,33,25.73,11,43.05833333,13,18.17666667,8,14.9952381,10,57.2826087,43,62.95652174,45,51.60652174,33,30.7326087,10,29.60243902,10,32.8826087,19,5.752173913,21,5.752173913,21,37.96521739,25,37.96521739,25,23.21521739,24,34.86956522,17,60,38,56.88043478,23,51.17173913,24,47.15434783,28,29.32790698,13,49.21521739,14,76.68043478,20
702,SGP,Singapore,Asia-Pacific,50.9,77,69.2,99.3,56,60.9,20.1,7.9,23.5,31.1,93.3,100,88.9,84.5,84.5,71.7,99.3,51.7,36.4,42.5,25.3,29.2,29.2,0,5,NA,53.4,78.1,5,5,NA,NA,100,NA,100,NA,100,100,100,22,24.2,19.7,100,100,46.5,46.5,60.8,11.5,63.6,100,62.6,38.2,0,77.8,25.7,36.016,2,40.176,2,36.084,2,33.116,3,34.296,3,55.796,10,46.94,17,50.808,23,51.872,16,38.392,12,46.296,2,51.112,1,43.08,2,54.728,3,54.728,3,32.784,2,36.44,1,25.98,4,33.65652174,11,34.868,7,40.748,17,58.312,18,56.6,16,16.72173913,23,15.276,17,56.515,24,35.12,8,48.792,1,24.25238095,20,18.8,17,49.49375,21,44.79,21,25.19565217,1,34.56190476,24,18.14090909,1,10.3,22,56.288,1,50.268,1,62.312,1,29.072,18,23.11176471,10,35.94,19,13.98636364,1,13.98636364,1,35.092,6,35.092,6,22.548,2,36.968,23,68.8,7,58.812,1,70.572,17,39.164,11,39.745,20,39.08,2,49.272,19
90,SLB,Solomon Islands,Asia-Pacific,35,22.8,28.6,0,32.1,100,100,99.9,100,35.5,14.1,13.6,14.4,25,25,11.1,1.1,6.1,36,14.6,8.3,1.9,1.9,0.8,0,62.7,0.7,65.5,11.5,11.5,NA,NA,12.7,8.4,17.1,NA,67.7,35.3,100,8.6,NA,8.6,1.2,1.2,63.9,63.9,54.3,19.3,NA,52.6,100,85.2,14.9,60.2,99.9,36.016,14,40.176,24,36.084,17,33.116,25,34.296,15,55.796,1,46.94,1,50.808,5,51.872,1,38.392,11,46.296,25,51.112,25,43.08,25,54.728,25,54.728,25,32.784,24,36.44,24,25.98,25,33.65652174,12,34.868,25,40.748,23,58.312,24,56.6,24,16.72173913,18,15.276,23,56.515,12,35.12,23,48.792,5,24.25238095,17,18.8,13,49.49375,24,44.79,24,25.19565217,20,34.56190476,19,18.14090909,8,10.3,25,56.288,10,50.268,15,62.312,1,29.072,24,23.11176471,25,35.94,23,13.98636364,13,13.98636364,13,35.092,1,35.092,1,22.548,3,36.968,22,68.8,25,58.812,14,70.572,1,39.164,5,39.745,17,39.08,5,49.272,1
694,SLE,Sierra Leone,Sub-Saharan Africa,32.7,19.7,21.6,7.2,29,39.4,34.7,64.9,23.9,9.6,11.6,11.7,11.6,36.8,36.8,12.1,0.6,9.7,37.6,36.4,51.2,75.5,96,5.7,20,78,45.1,37.5,15.8,0,26.2,100,34,81.7,3.4,12.2,44.1,53.4,34.8,33.2,23.8,42.7,0,0,35.5,35.5,12.7,31.3,58.3,48.5,64.7,52.9,0,40.9,100,37.04565217,29,23.57608696,34,25.13478261,30,16.15652174,38,27.57173913,22,38.79347826,18,41.40217391,32,59.17391304,23,42.5,38,24.43913043,37,15.99347826,30,16.7,30,15.52608696,30,40.73478261,26,40.73478261,26,16.84565217,27,11.79782609,37,15.1326087,35,39.30333333,16,42.64347826,32,54.50217391,29,70.44565217,28,73.06956522,19,14.01,9,36.34347826,38,78.67045455,36,54.08181818,28,46.48478261,37,34.2826087,34,23.22857143,40,45.71777778,34,56.34318182,1,25.73,4,43.05833333,3,18.17666667,29,14.9952381,15,57.2826087,39,62.95652174,37,51.60652174,41,30.7326087,19,29.60243902,20,32.8826087,6,5.752173913,27,5.752173913,27,37.96521739,20,37.96521739,20,23.21521739,29,34.86956522,23,60,13,56.88043478,31,51.17173913,9,47.15434783,16,29.32790698,35,49.21521739,31,76.68043478,1
222,SLV,El Salvador,Latin America & Caribbean,40.8,39.3,36.7,38.5,37.3,52.7,15,33.2,37,0.5,41.7,43.1,40.8,34.9,34.9,52.1,78.6,15.2,36.1,33,31.4,40,44.2,4.2,33.3,84.2,20.4,36.8,38.3,17.7,100,100,12,16.1,11.3,7.5,92.8,100,85.6,20.6,17.3,23.9,0.1,0.1,50.2,50.2,36.6,71.4,59.6,100,100,50,48.5,49.9,76.3,44.290625,24,44.471875,23,43.65,25,47.771875,24,36.753125,16,68.31875,23,43.515625,30,62.521875,30,65.20625,29,34.88125,29,47.028125,25,51.99375,27,43.7125,24,50.1,25,50.1,25,36.90625,6,46.9875,3,15.3375,13,37.86,13,43.478125,28,57.278125,29,73.159375,30,71.8,28,34.8,17,55.796875,28,60.38461538,7,41.4875,28,48.203125,29,26.83125,4,14.78125,12,61.87741935,1,67.55,1,23.14666667,27,32.15833333,19,16.17666667,20,21.21764706,14,72.278125,2,80.53125,1,64.01875,3,32.678125,25,37.08,22,32.653125,20,12.08125,28,12.08125,28,45.0875,11,45.0875,11,38.853125,18,43.975,1,59.51904762,15,69.35625,1,70.465625,1,46.684375,12,51.75,18,42.784375,10,50.959375,2
688,SRB,Serbia,Eastern Europe,43.9,41.6,29.4,38.6,19,56.7,23.3,22.8,53.1,38.5,65.6,73.3,60.5,50.4,50.4,40.3,59.9,1,NA,47,46.7,50.9,50.9,NA,31,86.8,53,30.7,39.7,26.2,60.1,100,NA,NA,NA,NA,99.3,98.6,100,45.3,20.7,69.9,0.7,0.7,41.7,41.7,47.3,45.1,60.7,100,100,27.5,45.4,41.2,20,53.23684211,17,53.29473684,15,45.18421053,16,55.41578947,14,38.01578947,18,52.82631579,8,24.04736842,9,36.66842105,17,55.74736842,14,48.15789474,15,67.57894737,9,74.24736842,10,63.12105263,9,64.57368421,15,64.57368421,15,51.01578947,16,67.92105263,14,23.22631579,19,41.28333333,15,55.68421053,15,69.38421053,17,84.58947368,17,86.59473684,17,64.68333333,15,40.76315789,18,80.44210526,9,69.56842105,15,37.26842105,18,27.95263158,2,17.05789474,2,54.69473684,7,66.52631579,1,23.55833333,15,34.37142857,14,25.25,15,11.41666667,15,92.86842105,11,92.81052632,14,92.93684211,1,46.86315789,10,40.61052632,15,53.09473684,2,42.75263158,19,42.75263158,19,50.47368421,17,50.47368421,17,54.46842105,16,55.95263158,15,60.53684211,13,67.19473684,1,94.80526316,1,40.11578947,17,53.62631579,13,58.85789474,18,33.30526316,18
678,STP,Sao Tome and Principe,Sub-Saharan Africa,52.9,30.1,26.8,16.1,22,27.8,95.9,100,69.9,88.3,35.3,37.1,34.1,44.3,44.3,20.4,3.2,16.9,58.1,54.5,59.1,100,100,0,29.6,NA,NA,48.2,100,NA,NA,100,19.7,20.1,15.9,23.9,55.6,55.6,55.7,18.2,NA,18.2,10.9,10.9,63.2,63.2,40.3,23.1,NA,30.7,56.4,96.3,NA,53.5,100,37.04565217,3,23.57608696,5,25.13478261,15,16.15652174,14,27.57173913,30,38.79347826,42,41.40217391,1,59.17391304,1,42.5,6,24.43913043,4,15.99347826,4,16.7,4,15.52608696,4,40.73478261,15,40.73478261,15,16.84565217,12,11.79782609,24,15.1326087,18,39.30333333,4,42.64347826,7,54.50217391,24,70.44565217,1,73.06956522,1,14.01,19,36.34347826,29,78.67045455,45,54.08181818,46,46.48478261,19,34.2826087,1,23.22857143,46,45.71777778,46,56.34318182,1,25.73,18,43.05833333,21,18.17666667,8,14.9952381,3,57.2826087,31,62.95652174,35,51.60652174,24,30.7326087,40,29.60243902,45,32.8826087,41,5.752173913,7,5.752173913,7,37.96521739,4,37.96521739,4,23.21521739,10,34.86956522,34,60,37,56.88043478,39,51.17173913,21,47.15434783,3,29.32790698,45,49.21521739,20,76.68043478,1
740,SUR,Suriname,Latin America & Caribbean,45.9,36,36.9,39.2,21.4,100,84.4,86.1,81.1,22,39.4,45.4,35.4,42.6,42.6,15.9,0.5,16.9,45.6,46.6,59.5,57.5,84.4,0,100,92,59.6,77.9,33.1,27.8,45,53,40.9,53,28.8,NA,52.1,55.3,48.9,42.2,24.9,59.4,13.2,13.2,50.3,50.3,37.8,45.8,100,66.1,91.6,61.8,27.5,20.5,36.5,44.290625,16,44.471875,26,43.65,24,47.771875,22,36.753125,30,68.31875,1,43.515625,2,62.521875,5,65.20625,10,34.88125,17,47.028125,27,51.99375,23,43.7125,27,50.1,22,50.1,22,36.90625,29,46.9875,32,15.3375,10,37.86,11,43.478125,14,57.278125,17,73.159375,25,71.8,14,34.8,29,55.796875,1,60.38461538,4,41.4875,7,48.203125,1,26.83125,9,14.78125,4,61.87741935,22,67.55,15,23.14666667,4,32.15833333,5,16.17666667,2,21.21764706,32,72.278125,27,80.53125,28,64.01875,26,32.678125,10,37.08,14,32.653125,6,12.08125,12,12.08125,12,45.0875,10,45.0875,10,38.853125,16,43.975,14,59.51904762,1,69.35625,18,70.465625,6,46.684375,9,51.75,28,42.784375,31,50.959375,28
703,SVK,Slovakia,Eastern Europe,60,59,50.9,74.6,35.4,52.8,17.2,35.7,52.3,47,71.9,82.8,64.6,68.4,68.4,62.2,86.8,13.2,NA,66.3,82.7,100,100,NA,50,86.5,90.4,35.6,19.9,12.3,49.9,35.1,NA,NA,NA,NA,100,100,100,68,67.1,68.8,44.7,44.7,53.5,53.5,58.2,56.1,77.1,61.1,100,40.6,66.5,66,33.5,53.23684211,5,53.29473684,7,45.18421053,8,55.41578947,4,38.01578947,10,52.82631579,9,24.04736842,17,36.66842105,13,55.74736842,16,48.15789474,8,67.57894737,5,74.24736842,5,63.12105263,6,64.57368421,9,64.57368421,9,51.01578947,7,67.92105263,7,23.22631579,15,41.28333333,17,55.68421053,2,69.38421053,7,84.58947368,1,86.59473684,1,64.68333333,17,40.76315789,5,80.44210526,10,69.56842105,2,37.26842105,11,27.95263158,15,17.05789474,13,54.69473684,10,66.52631579,15,23.55833333,17,34.37142857,16,25.25,17,11.41666667,17,92.86842105,1,92.81052632,1,92.93684211,1,46.86315789,2,40.61052632,3,53.09473684,3,42.75263158,11,42.75263158,11,50.47368421,6,50.47368421,6,54.46842105,7,55.95263158,10,60.53684211,2,67.19473684,14,94.80526316,1,40.11578947,9,53.62631579,4,58.85789474,6,33.30526316,9
705,SVN,Slovenia,Eastern Europe,67.3,64.4,55.1,60.2,56.8,48.5,15.5,44.2,46.2,37.1,74.7,81.4,70.3,87.2,87.2,66.7,87.7,24.8,NA,72.7,84.5,100,100,NA,58.3,84.1,89,41.5,34.1,16.3,75.3,100,NA,NA,NA,NA,100,100,100,55,62.9,47,92.2,92.2,62.9,62.9,67.2,68.5,76.8,75.6,100,57.9,27.8,70.2,31.1,53.23684211,1,53.29473684,4,45.18421053,5,55.41578947,7,38.01578947,2,52.82631579,12,24.04736842,18,36.66842105,3,55.74736842,19,48.15789474,17,67.57894737,4,74.24736842,6,63.12105263,3,64.57368421,1,64.57368421,1,51.01578947,3,67.92105263,5,23.22631579,9,41.28333333,18,55.68421053,1,69.38421053,3,84.58947368,1,86.59473684,1,64.68333333,18,40.76315789,1,80.44210526,12,69.56842105,5,37.26842105,4,27.95263158,7,17.05789474,12,54.69473684,4,66.52631579,1,23.55833333,18,34.37142857,17,25.25,18,11.41666667,18,92.86842105,1,92.81052632,1,92.93684211,1,46.86315789,7,40.61052632,6,53.09473684,14,42.75263158,1,42.75263158,1,50.47368421,2,50.47368421,2,54.46842105,2,55.95263158,6,60.53684211,3,67.19473684,8,94.80526316,1,40.11578947,2,53.62631579,18,58.85789474,4,33.30526316,12
752,SWE,Sweden,Global West,72.7,93.1,94,100,100,68.5,32.3,75.4,66.5,77.6,98.6,99.6,97.9,96.9,96.9,70.8,99.4,39.7,44.8,60.6,68.8,62.6,64.5,100,35.8,70,76.3,60.6,29.3,5.7,100,100,15.3,15.8,19.8,8.9,100,100,100,74,84.4,63.6,100,100,75.4,75.4,87.2,68.5,96,100,100,63.8,56.6,83.4,40.4,63.29545455,5,84.41363636,3,82.59090909,2,97.27272727,1,81.62727273,1,57.08636364,5,22.29545455,5,55.97272727,2,62.57727273,5,61.10454545,5,95.27727273,10,95.61363636,12,95.05,11,84.59545455,3,84.59545455,3,67.06363636,5,95.94090909,3,33.71818182,7,37.17368421,5,60.01363636,10,74.76363636,17,87.02272727,20,87.86363636,21,80.15263158,1,47.99545455,17,80.56190476,19,65.12727273,7,46.03636364,5,28.04090909,6,15.4952381,18,60.82380952,1,51.095,1,20.32631579,13,23.19444444,14,25.75789474,9,8.35,9,97.99090909,1,98.65454545,1,97.31818182,1,47.69090909,2,47.085,2,50.45909091,6,78,1,78,1,55.81363636,5,55.81363636,5,64.84545455,5,61.7,8,79.98636364,3,77.63636364,1,97.93181818,1,40.11818182,5,55.54761905,9,64.80909091,5,24.05,3
748,SWZ,Eswatini,Sub-Saharan Africa,44.9,17.9,16.9,15.6,14.6,34.8,20.5,36.8,31,17.8,12.6,13.2,12.2,39.6,39.6,14.6,13.3,17.3,NA,37,28.7,24.7,21.3,NA,36.5,76.4,18.6,40.3,20.9,10.3,53.9,51.5,NA,NA,NA,NA,75.5,72.4,78.5,43.2,45.3,41.1,70,70,67.9,67.9,62.9,53.5,NA,78.1,66.6,76.5,59.7,64.6,77.1,37.04565217,8,23.57608696,39,25.13478261,41,16.15652174,15,27.57173913,34,38.79347826,26,41.40217391,43,59.17391304,38,42.5,31,24.43913043,19,15.99347826,28,16.7,28,15.52608696,27,40.73478261,22,40.73478261,22,16.84565217,19,11.79782609,12,15.1326087,16,39.30333333,43,42.64347826,31,54.50217391,39,70.44565217,40,73.06956522,41,14.01,43,36.34347826,18,78.67045455,37,54.08181818,37,46.48478261,30,34.2826087,26,23.22857143,26,45.71777778,13,56.34318182,20,25.73,43,43.05833333,42,18.17666667,43,14.9952381,42,57.2826087,3,62.95652174,13,51.60652174,3,30.7326087,7,29.60243902,8,32.8826087,8,5.752173913,1,5.752173913,1,37.96521739,2,37.96521739,2,23.21521739,2,34.86956522,7,60,42,56.88043478,10,51.17173913,6,47.15434783,6,29.32790698,6,49.21521739,9,76.68043478,29
690,SYC,Seychelles,Sub-Saharan Africa,55.6,54.2,54.8,71.8,31.2,66.1,94.2,97.5,95,100,51.5,60,45.8,67.8,67.8,44.4,42.1,24.4,69.1,57.8,76.1,100,100,100,7.5,NA,31.2,44.3,71.7,66.9,100,NA,20.3,27.1,13.5,NA,72.4,73.8,70.9,8.8,NA,8.8,19.5,19.5,53.9,53.9,31.5,31.9,NA,45.4,47.5,83.8,NA,47,48,37.04565217,1,23.57608696,2,25.13478261,1,16.15652174,1,27.57173913,17,38.79347826,2,41.40217391,2,59.17391304,2,42.5,2,24.43913043,1,15.99347826,2,16.7,2,15.52608696,2,40.73478261,1,40.73478261,1,16.84565217,3,11.79782609,4,15.1326087,3,39.30333333,1,42.64347826,5,54.50217391,10,70.44565217,1,73.06956522,1,14.01,1,36.34347826,43,78.67045455,46,54.08181818,36,46.48478261,23,34.2826087,8,23.22857143,5,45.71777778,1,56.34318182,46,25.73,17,43.05833333,20,18.17666667,11,14.9952381,39,57.2826087,8,62.95652174,10,51.60652174,8,30.7326087,46,29.60243902,46,32.8826087,45,5.752173913,6,5.752173913,6,37.96521739,7,37.96521739,7,23.21521739,14,34.86956522,22,60,39,56.88043478,32,51.17173913,34,47.15434783,4,29.32790698,46,49.21521739,26,76.68043478,42
